EmployeeID,Age,Gender,Department,JobRole,EducationField,Education,MonthlyIncome,JobLevel,YearsAtCompany,YearsInCurrentRole,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,BusinessTravel,DistanceFromHome,Attrition
EMP1100,52,Male,Research & Development,Research Director,Life Sciences,4,11290,3,1,0,1,2,3,4,Yes,Travel_Rarely,3,No
EMP1101,55,Female,Sales,Sales Representative,Life Sciences,5,8975,3,0,0,1,2,4,3,No,Travel_Rarely,23,No
EMP1102,25,Male,Human Resources,Human Resources,Human Resources,4,8702,1,0,0,1,4,2,3,No,Travel_Rarely,13,No
EMP1103,54,Male,Research & Development,Research Scientist,Medical,3,11440,2,14,8,4,3,2,3,Yes,Travel_Rarely,15,Yes
EMP1104,44,Female,Human Resources,Human Resources,Medical,3,8632,2,7,3,3,3,3,3,Yes,Travel_Rarely,17,No
EMP1105,45,Female,Human Resources,Human Resources,Marketing,2,10089,1,7,2,2,3,3,3,Yes,Travel_Rarely,15,No
EMP1106,57,Male,Sales,Sales Executive,Life Sciences,3,10356,5,6,5,4,1,4,3,No,Travel_Frequently,5,No
EMP1107,51,Male,Research & Development,Healthcare Representative,Medical,2,10213,4,13,12,1,4,1,3,No,Travel_Rarely,22,No
EMP1108,49,Female,Research & Development,Healthcare Representative,Medical,2,10800,2,4,3,4,2,4,3,No,Travel_Rarely,14,No
EMP1109,32,Male,Research & Development,Manager,Medical,3,8209,2,14,7,3,4,3,3,No,Travel_Frequently,11,Yes
EMP1110,34,Female,Sales,Sales Executive,Other,2,9537,2,3,1,1,2,3,4,No,Travel_Rarely,28,Yes
EMP1111,50,Male,Research & Development,Manager,Marketing,2,9655,3,18,8,3,3,1,3,No,Travel_Rarely,14,No
EMP1112,33,Male,Sales,Sales Executive,Life Sciences,4,7799,4,8,3,3,2,3,3,No,Travel_Frequently,7,No
EMP1113,46,Female,Sales,Sales Representative,Technical Degree,1,8952,2,2,1,2,2,2,4,Yes,Non-Travel,3,No
EMP1114,26,Female,Research & Development,Research Scientist,Life Sciences,2,9187,3,5,3,4,2,2,3,Yes,Travel_Rarely,23,No
EMP1115,50,Male,Research & Development,Research Scientist,Life Sciences,4,10006,2,5,3,1,3,3,3,No,Travel_Rarely,20,No
EMP1116,46,Female,Research & Development,Healthcare Representative,Life Sciences,3,9101,2,1,0,2,3,4,4,No,Travel_Frequently,10,No
EMP1117,30,Male,Sales,Sales Executive,Life Sciences,2,7915,4,6,3,1,4,4,3,No,Travel_Rarely,11,No
EMP1118,38,Male,Research & Development,Laboratory Technician,Medical,2,9514,2,2,1,2,2,3,4,Yes,Travel_Rarely,6,No
EMP1119,38,Female,Sales,Manager,Medical,2,8095,2,0,0,2,3,3,3,No,Travel_Frequently,5,Yes
EMP1120,22,Female,Sales,Sales Executive,Human Resources,4,6838,3,20,10,4,3,3,3,Yes,Travel_Rarely,20,Yes
EMP1121,27,Female,Research & Development,Manager,Medical,3,10349,2,7,3,1,1,4,3,No,Non-Travel,22,No
EMP1122,23,Male,Human Resources,Human Resources,Medical,2,6651,2,14,7,2,2,3,3,No,Non-Travel,13,No
EMP1123,30,Male,Research & Development,Laboratory Technician,Life Sciences,1,8641,4,7,3,3,3,2,3,No,Travel_Rarely,12,No
EMP1124,18,Male,Research & Development,Healthcare Representative,Life Sciences,1,7646,3,3,1,4,2,2,3,No,Travel_Rarely,19,No
EMP1125,37,Male,Research & Development,Research Scientist,Medical,4,9122,3,5,4,4,2,3,3,No,Travel_Rarely,19,No
EMP1126,25,Female,Research & Development,Research Scientist,Medical,2,8997,2,7,6,3,3,3,3,No,Travel_Rarely,21,No
EMP1127,27,Male,Sales,Sales Executive,Technical Degree,3,8918,2,22,9,4,2,1,3,No,Travel_Frequently,27,No
EMP1128,26,Female,Research & Development,Research Scientist,Life Sciences,1,8335,5,2,0,3,3,4,3,No,Travel_Rarely,5,No
EMP1129,58,Male,Research & Development,Research Scientist,Life Sciences,3,10150,2,14,11,4,4,3,3,Yes,Travel_Rarely,25,Yes
EMP1130,20,Male,Sales,Sales Executive,Medical,4,8619,1,18,8,3,3,3,3,No,Travel_Frequently,20,No
EMP1131,28,Male,Research & Development,Manager,Life Sciences,3,8663,2,7,4,1,3,1,4,Yes,Travel_Rarely,21,Yes
EMP1132,29,Male,Research & Development,Healthcare Representative,Life Sciences,1,10204,2,18,6,2,1,3,3,Yes,Travel_Rarely,28,No
EMP1133,27,Male,Sales,Manager,Marketing,3,6363,1,3,1,3,4,4,3,No,Travel_Rarely,9,Yes
EMP1134,42,Female,Sales,Manager,Life Sciences,3,9516,4,21,17,2,2,4,3,No,Travel_Rarely,4,No
EMP1135,42,Male,Research & Development,Research Scientist,Medical,2,11394,5,8,6,2,3,2,3,No,Travel_Rarely,29,No
EMP1136,28,Female,Sales,Manager,Life Sciences,4,7957,2,0,0,3,4,2,3,No,Non-Travel,15,No
EMP1137,53,Male,Research & Development,Manager,Life Sciences,3,10559,3,16,8,4,3,3,3,No,Travel_Rarely,3,No
EMP1138,56,Female,Research & Development,Healthcare Representative,Life Sciences,4,11216,4,4,1,1,3,3,4,No,Non-Travel,23,No
EMP1139,43,Male,Research & Development,Healthcare Representative,Technical Degree,3,9492,3,4,1,3,2,3,3,No,Travel_Rarely,7,No
EMP1140,31,Female,Research & Development,Healthcare Representative,Life Sciences,1,8730,1,5,4,3,1,4,4,No,Travel_Rarely,24,No
EMP1141,56,Male,Research & Development,Manager,Marketing,2,10709,1,1,0,4,4,3,3,Yes,Travel_Rarely,20,No
EMP1142,57,Female,Research & Development,Manager,Life Sciences,2,10558,1,4,2,4,1,1,3,Yes,Travel_Frequently,20,No
EMP1143,18,Female,Research & Development,Research Scientist,Marketing,4,8923,1,12,10,3,3,4,3,No,Travel_Rarely,14,No
EMP1144,21,Male,Research & Development,Research Director,Life Sciences,3,8548,2,0,0,3,1,1,3,No,Travel_Frequently,14,No
EMP1145,47,Male,Sales,Manager,Medical,3,9960,2,2,1,2,4,4,3,Yes,Travel_Rarely,9,No
EMP1146,29,Male,Research & Development,Research Director,Medical,2,9466,1,0,0,3,1,3,3,No,Travel_Rarely,26,No
EMP1147,52,Female,Research & Development,Manager,Human Resources,2,10448,1,3,1,3,3,4,4,No,Travel_Rarely,23,No
EMP1148,30,Male,Research & Development,Manager,Life Sciences,3,8280,2,9,6,4,3,2,3,No,Travel_Rarely,3,No
EMP1149,48,Male,Research & Development,Manager,Life Sciences,2,9857,2,11,6,3,2,1,3,No,Travel_Rarely,29,No
EMP1150,55,Male,Research & Development,Research Director,Life Sciences,2,10901,3,20,19,1,2,3,3,No,Travel_Frequently,9,Yes
EMP1151,40,Male,Research & Development,Manager,Technical Degree,3,8852,1,6,4,3,2,3,3,No,Travel_Rarely,29,No
EMP1152,21,Female,Research & Development,Research Scientist,Medical,1,7779,4,2,1,2,2,3,3,No,Non-Travel,21,Yes
EMP1153,33,Male,Research & Development,Manager,Marketing,2,8727,5,18,7,1,2,4,3,No,Travel_Rarely,4,No
EMP1154,24,Female,Research & Development,Laboratory Technician,Life Sciences,2,10119,3,10,9,2,2,4,3,No,Travel_Rarely,17,No
EMP1155,39,Female,Research & Development,Research Director,Life Sciences,1,7400,3,5,2,1,3,3,3,No,Non-Travel,25,No
EMP1156,46,Male,Research & Development,Laboratory Technician,Life Sciences,5,10036,4,8,7,4,2,2,4,Yes,Travel_Rarely,6,No
EMP1157,28,Female,Sales,Sales Executive,Other,2,9620,1,18,7,2,4,4,3,Yes,Travel_Rarely,16,Yes
EMP1158,50,Male,Research & Development,Research Scientist,Medical,1,10597,5,8,5,2,3,4,3,No,Travel_Rarely,27,No
EMP1159,46,Female,Research & Development,Healthcare Representative,Human Resources,2,10782,3,3,2,4,2,3,3,No,Travel_Frequently,18,No
EMP1160,56,Male,Sales,Sales Representative,Life Sciences,3,10559,3,8,4,2,3,4,3,No,Travel_Rarely,13,No
EMP1161,29,Female,Research & Development,Manager,Medical,2,8286,2,0,0,1,4,2,3,No,Travel_Rarely,7,Yes
EMP1162,24,Male,Sales,Manager,Medical,3,6126,2,3,2,2,1,2,3,Yes,Travel_Rarely,3,No
EMP1163,56,Male,Research & Development,Research Scientist,Life Sciences,1,11144,3,3,1,1,3,1,3,Yes,Travel_Rarely,6,No
EMP1164,59,Male,Research & Development,Research Director,Technical Degree,1,10599,3,1,0,1,3,4,3,No,Travel_Rarely,24,Yes
EMP1165,43,Male,Sales,Sales Representative,Other,2,8799,3,0,0,1,1,3,3,Yes,Travel_Rarely,3,Yes
EMP1166,57,Female,Research & Development,Laboratory Technician,Human Resources,3,10660,1,1,0,3,4,2,3,No,Non-Travel,29,No
EMP1167,26,Male,Research & Development,Laboratory Technician,Marketing,4,9975,2,7,5,1,2,2,4,No,Non-Travel,28,No
EMP1168,58,Female,Research & Development,Research Director,Life Sciences,1,13063,2,11,6,2,2,1,3,No,Travel_Rarely,12,Yes
EMP1169,51,Male,Sales,Sales Representative,Life Sciences,2,10253,2,31,9,4,4,2,3,No,Travel_Rarely,5,No
EMP1170,30,Female,Sales,Sales Executive,Other,4,8028,1,2,1,2,3,3,3,No,Travel_Rarely,22,No
EMP1171,53,Male,Research & Development,Research Director,Life Sciences,2,9798,1,6,1,4,4,2,4,No,Travel_Rarely,17,No
EMP1172,42,Male,Human Resources,Manager,Marketing,4,9234,2,19,5,3,3,2,3,No,Non-Travel,10,No
EMP1173,41,Male,Research & Development,Manager,Marketing,1,11206,2,1,0,2,3,4,3,No,Travel_Rarely,7,Yes
EMP1174,34,Female,Sales,Manager,Medical,4,8522,1,8,3,3,4,3,3,No,Travel_Frequently,4,No
EMP1175,19,Male,Research & Development,Research Director,Other,3,6116,4,9,3,1,1,4,3,Yes,Non-Travel,10,Yes
EMP1176,30,Female,Research & Development,Research Director,Life Sciences,4,9436,3,0,0,1,3,1,4,No,Travel_Rarely,27,No
EMP1177,48,Female,Research & Development,Research Scientist,Life Sciences,3,11128,3,13,4,3,3,3,4,No,Travel_Rarely,7,No
EMP1178,46,Male,Sales,Sales Executive,Life Sciences,2,8411,1,11,5,2,1,3,4,Yes,Travel_Rarely,23,No
EMP1179,45,Female,Research & Development,Research Director,Medical,4,10241,2,0,0,3,3,2,4,Yes,Non-Travel,11,No
EMP1180,44,Male,Research & Development,Laboratory Technician,Life Sciences,2,10380,2,0,0,4,1,2,4,Yes,Travel_Frequently,21,No
EMP1181,32,Male,Human Resources,Human Resources,Life Sciences,2,8001,5,0,0,2,3,4,3,No,Travel_Rarely,8,No
EMP1182,48,Female,Research & Development,Research Scientist,Technical Degree,3,9707,3,2,1,3,3,4,3,No,Travel_Rarely,8,No
EMP1183,57,Female,Research & Development,Laboratory Technician,Human Resources,3,11872,2,4,1,3,4,1,3,Yes,Travel_Rarely,5,Yes
EMP1184,32,Female,Human Resources,Human Resources,Life Sciences,4,7737,4,5,1,4,1,3,4,No,Travel_Rarely,5,No
EMP1185,50,Male,Sales,Sales Executive,Life Sciences,2,8811,1,2,0,4,3,4,3,No,Travel_Rarely,7,No
EMP1186,37,Male,Human Resources,Human Resources,Human Resources,3,6820,1,16,9,4,2,1,3,No,Travel_Rarely,22,No
EMP1187,59,Male,Research & Development,Laboratory Technician,Life Sciences,3,12228,3,3,2,2,3,3,3,No,Travel_Rarely,4,No
EMP1188,29,Female,Sales,Sales Representative,Life Sciences,1,8813,1,0,0,3,3,4,3,No,Travel_Rarely,2,No
EMP1189,54,Male,Research & Development,Healthcare Representative,Life Sciences,2,10890,1,2,0,2,3,4,3,No,Non-Travel,24,No
EMP1190,26,Female,Research & Development,Healthcare Representative,Medical,2,8227,3,5,1,2,4,3,3,No,Travel_Rarely,19,No
EMP1191,40,Male,Sales,Sales Executive,Life Sciences,2,8776,2,3,2,4,4,2,3,No,Non-Travel,2,No
EMP1192,25,Male,Research & Development,Laboratory Technician,Other,5,7639,3,2,1,1,1,2,3,No,Travel_Rarely,16,Yes
EMP1193,49,Male,Research & Development,Laboratory Technician,Medical,3,10074,4,0,0,4,2,4,3,No,Travel_Rarely,12,No
EMP1194,31,Male,Research & Development,Healthcare Representative,Medical,3,7283,2,11,9,1,3,4,3,No,Non-Travel,15,No
EMP1195,44,Male,Sales,Sales Representative,Life Sciences,5,8931,1,38,24,4,3,3,4,No,Travel_Frequently,10,No
EMP1196,42,Female,Research & Development,Research Scientist,Medical,2,9611,1,2,0,2,2,4,3,No,Travel_Rarely,23,No
EMP1197,30,Female,Human Resources,Human Resources,Medical,3,8387,1,3,1,2,3,4,3,Yes,Travel_Rarely,26,No
EMP1198,38,Male,Human Resources,Human Resources,Marketing,2,8508,1,6,4,2,2,3,3,Yes,Travel_Rarely,6,No
EMP1199,48,Male,Research & Development,Research Director,Marketing,4,10975,1,8,5,3,2,4,3,No,Travel_Rarely,24,Yes
EMP1200,54,Male,Sales,Manager,Medical,2,11399,2,3,2,2,4,3,3,No,Travel_Rarely,13,No
EMP1201,22,Female,Research & Development,Research Director,Human Resources,4,9106,2,16,12,3,2,3,3,Yes,Travel_Rarely,6,No
EMP1202,30,Male,Sales,Sales Representative,Technical Degree,2,8776,3,5,3,1,1,2,3,No,Travel_Rarely,23,No
EMP1203,45,Female,Sales,Manager,Marketing,2,9609,4,4,3,1,1,4,3,No,Travel_Rarely,2,No
EMP1204,42,Male,Research & Development,Manager,Life Sciences,3,9075,3,7,4,1,4,3,3,No,Travel_Rarely,26,No
EMP1205,52,Male,Research & Development,Laboratory Technician,Life Sciences,2,11251,2,21,17,2,4,2,3,Yes,Travel_Rarely,14,No
EMP1206,56,Female,Research & Development,Manager,Life Sciences,3,12323,1,11,5,4,3,4,3,No,Non-Travel,18,No
EMP1207,24,Male,Research & Development,Healthcare Representative,Medical,2,8693,3,0,0,4,2,3,4,Yes,Travel_Rarely,6,No
EMP1208,55,Male,Research & Development,Laboratory Technician,Medical,3,12433,2,2,1,2,4,4,3,No,Travel_Rarely,25,No
EMP1209,49,Male,Sales,Sales Executive,Life Sciences,2,8699,1,4,2,3,3,2,3,No,Travel_Rarely,19,No
EMP1210,20,Male,Human Resources,Human Resources,Human Resources,1,6176,4,2,1,3,4,3,3,No,Travel_Rarely,27,No
EMP1211,56,Male,Research & Development,Research Director,Human Resources,2,11664,2,8,6,2,3,2,3,No,Travel_Rarely,26,No
EMP1212,54,Female,Research & Development,Healthcare Representative,Human Resources,2,11031,1,12,4,2,2,4,3,Yes,Travel_Rarely,14,No
EMP1213,39,Female,Sales,Manager,Life Sciences,2,10171,4,9,6,3,3,1,3,No,Non-Travel,13,No
EMP1214,25,Male,Research & Development,Research Scientist,Marketing,2,8487,4,31,12,1,1,3,3,Yes,Travel_Rarely,8,Yes
EMP1215,34,Female,Research & Development,Manager,Life Sciences,2,8525,2,2,1,1,2,4,3,No,Travel_Rarely,5,No
EMP1216,44,Male,Sales,Manager,Life Sciences,1,9349,2,14,12,1,3,3,3,Yes,Non-Travel,13,Yes
EMP1217,50,Male,Sales,Sales Representative,Life Sciences,3,8773,2,10,3,3,4,4,3,No,Travel_Rarely,6,No
EMP1218,34,Male,Research & Development,Manager,Life Sciences,4,8317,3,3,1,1,3,4,3,No,Travel_Rarely,22,No
EMP1219,59,Male,Research & Development,Manager,Medical,1,11997,1,9,6,1,2,2,4,No,Non-Travel,27,Yes
EMP1220,29,Male,Sales,Sales Representative,Technical Degree,3,9018,2,0,0,2,1,1,3,Yes,Travel_Rarely,28,No
EMP1221,44,Female,Human Resources,Human Resources,Life Sciences,3,9310,5,10,3,1,1,2,3,No,Travel_Rarely,26,Yes
EMP1222,25,Male,Sales,Manager,Marketing,2,6623,2,5,3,1,2,2,3,Yes,Travel_Rarely,27,No
EMP1223,40,Male,Research & Development,Research Scientist,Medical,3,9413,4,2,1,4,2,4,3,No,Travel_Rarely,29,No
EMP1224,59,Male,Human Resources,Human Resources,Life Sciences,2,9240,5,7,2,1,3,4,3,No,Non-Travel,19,No
EMP1225,46,Female,Research & Development,Research Scientist,Medical,2,11121,2,7,6,3,1,1,3,No,Travel_Rarely,11,No
EMP1226,37,Female,Research & Development,Research Director,Life Sciences,1,8993,3,1,0,2,4,3,3,No,Travel_Rarely,27,No
EMP1227,33,Male,Research & Development,Manager,Medical,3,8271,1,0,0,3,2,3,3,Yes,Travel_Rarely,16,No
EMP1228,34,Male,Sales,Sales Representative,Medical,3,8743,3,3,2,3,4,1,3,No,Travel_Rarely,5,No
EMP1229,33,Male,Human Resources,Human Resources,Life Sciences,1,7627,3,5,2,2,3,3,3,No,Travel_Rarely,12,No
EMP1230,36,Male,Research & Development,Laboratory Technician,Life Sciences,2,10566,1,14,6,4,1,2,3,No,Travel_Rarely,17,No
EMP1231,25,Male,Research & Development,Research Director,Medical,5,7912,3,18,8,3,4,3,3,No,Non-Travel,2,Yes
EMP1232,55,Male,Sales,Manager,Human Resources,2,9280,3,5,4,4,3,3,3,No,Travel_Rarely,10,No
EMP1233,55,Male,Sales,Sales Executive,Life Sciences,2,8677,2,9,8,2,3,3,3,No,Travel_Rarely,15,No
EMP1234,46,Male,Sales,Manager,Marketing,4,9655,1,4,3,4,3,2,3,No,Travel_Frequently,19,No
EMP1235,58,Male,Research & Development,Research Scientist,Medical,3,10690,1,9,8,3,1,4,3,No,Travel_Rarely,20,No
EMP1236,53,Female,Research & Development,Manager,Human Resources,3,9596,2,1,0,4,3,3,3,No,Travel_Rarely,29,Yes
EMP1237,43,Female,Research & Development,Laboratory Technician,Technical Degree,3,10891,5,3,1,3,4,4,3,No,Travel_Rarely,25,No
EMP1238,48,Male,Research & Development,Research Director,Medical,4,10873,3,7,4,2,1,3,3,No,Travel_Rarely,17,No
EMP1239,29,Male,Human Resources,Manager,Medical,2,7797,2,0,0,3,2,4,4,Yes,Travel_Frequently,19,No
EMP1240,34,Male,Sales,Sales Representative,Human Resources,2,9811,2,8,2,4,4,4,3,No,Travel_Rarely,19,No
EMP1241,32,Male,Research & Development,Healthcare Representative,Life Sciences,2,9590,2,12,9,4,2,3,3,Yes,Travel_Rarely,13,Yes
EMP1242,26,Female,Research & Development,Healthcare Representative,Life Sciences,4,7921,1,3,1,2,3,3,3,No,Non-Travel,13,No
EMP1243,56,Male,Research & Development,Research Director,Life Sciences,3,10148,2,4,2,3,3,4,3,Yes,Travel_Rarely,16,No
EMP1244,59,Female,Research & Development,Research Director,Technical Degree,1,11874,2,13,8,2,3,4,3,No,Travel_Rarely,22,No
EMP1245,29,Female,Research & Development,Research Scientist,Technical Degree,4,9137,2,10,4,3,2,4,3,No,Travel_Rarely,21,Yes
EMP1246,49,Male,Research & Development,Healthcare Representative,Life Sciences,2,10555,5,2,1,1,2,4,4,Yes,Non-Travel,3,No
EMP1247,42,Male,Sales,Sales Representative,Medical,1,8682,2,2,1,2,1,3,4,No,Travel_Rarely,4,No
EMP1248,56,Male,Sales,Manager,Medical,2,10966,2,7,4,4,3,2,3,No,Travel_Rarely,27,No
EMP1249,35,Male,Human Resources,Human Resources,Life Sciences,2,7695,1,5,4,1,3,2,3,Yes,Travel_Rarely,7,No
EMP1250,32,Male,Research & Development,Research Director,Other,4,8978,5,1,0,3,3,4,3,No,Travel_Rarely,3,No
EMP1251,49,Male,Research & Development,Research Director,Life Sciences,2,11577,3,2,1,3,3,2,3,No,Travel_Rarely,9,No
EMP1252,23,Female,Research & Development,Research Scientist,Life Sciences,4,7811,4,16,14,1,2,1,3,Yes,Travel_Rarely,8,Yes
EMP1253,52,Male,Sales,Manager,Medical,3,8901,2,8,7,2,1,3,3,No,Non-Travel,29,No
EMP1254,51,Male,Sales,Sales Representative,Marketing,1,9237,2,29,26,3,4,4,3,No,Travel_Rarely,18,No
EMP1255,55,Female,Research & Development,Research Director,Life Sciences,5,11695,2,10,4,1,3,2,4,No,Non-Travel,21,No
EMP1256,22,Female,Research & Development,Manager,Medical,2,8463,1,19,6,4,2,2,3,No,Travel_Rarely,14,No
EMP1257,35,Male,Sales,Manager,Medical,2,8696,3,1,0,4,1,3,3,No,Travel_Frequently,20,No
EMP1258,33,Female,Research & Development,Research Director,Life Sciences,2,8732,4,10,4,2,1,1,3,No,Travel_Frequently,28,Yes
EMP1259,25,Male,Sales,Sales Executive,Life Sciences,4,8388,1,0,0,1,2,4,3,No,Travel_Rarely,29,Yes
EMP1260,42,Male,Research & Development,Research Scientist,Medical,2,9180,1,7,5,2,4,2,4,Yes,Travel_Rarely,5,Yes
EMP1261,49,Male,Sales,Sales Executive,Life Sciences,2,10164,3,4,1,3,4,4,4,No,Travel_Rarely,3,No
EMP1262,43,Male,Research & Development,Research Director,Human Resources,1,9354,2,2,0,2,4,4,3,No,Travel_Frequently,10,No
EMP1263,39,Female,Research & Development,Healthcare Representative,Technical Degree,2,8901,3,13,5,1,4,3,3,No,Travel_Rarely,11,No
EMP1264,48,Female,Research & Development,Manager,Other,3,9830,3,13,9,3,4,2,3,Yes,Non-Travel,17,No
EMP1265,27,Female,Sales,Sales Representative,Life Sciences,2,7859,2,0,0,4,3,3,3,No,Travel_Rarely,8,No
EMP1266,29,Male,Sales,Sales Representative,Other,2,8280,3,6,5,2,2,3,3,Yes,Travel_Rarely,9,No
EMP1267,45,Male,Research & Development,Research Director,Medical,2,10288,2,3,2,2,4,3,3,No,Travel_Rarely,8,No
EMP1268,23,Male,Research & Development,Healthcare Representative,Life Sciences,2,5389,4,3,1,4,2,4,3,No,Travel_Rarely,20,No
EMP1269,37,Male,Research & Development,Healthcare Representative,Life Sciences,4,8813,3,12,6,3,2,3,3,No,Travel_Rarely,28,No
EMP1270,22,Female,Sales,Manager,Life Sciences,2,7446,4,2,0,3,2,4,3,No,Travel_Rarely,2,No
EMP1271,40,Female,Research & Development,Healthcare Representative,Marketing,5,10904,1,20,11,3,3,2,3,No,Travel_Frequently,4,No
EMP1272,26,Male,Research & Development,Healthcare Representative,Medical,2,7715,1,1,0,4,2,2,3,Yes,Travel_Frequently,16,No
EMP1273,46,Male,Research & Development,Research Scientist,Life Sciences,2,10310,1,7,4,3,1,4,3,No,Travel_Rarely,9,No
EMP1274,33,Male,Sales,Sales Executive,Medical,4,9836,2,7,5,4,2,3,3,No,Travel_Rarely,26,No
EMP1275,39,Male,Research & Development,Manager,Life Sciences,2,8569,4,2,1,3,4,3,3,No,Travel_Rarely,9,No
EMP1276,25,Male,Sales,Sales Representative,Medical,3,8315,2,2,0,3,3,3,3,No,Travel_Rarely,21,No
EMP1277,37,Male,Sales,Sales Representative,Life Sciences,5,8318,4,12,4,2,4,2,4,Yes,Non-Travel,5,No
EMP1278,31,Male,Human Resources,Human Resources,Technical Degree,1,7576,2,10,6,2,2,4,4,No,Travel_Rarely,26,No
EMP1279,56,Male,Sales,Manager,Technical Degree,1,9837,2,2,1,3,1,1,3,No,Travel_Rarely,3,No
EMP1280,54,Male,Research & Development,Research Director,Medical,3,10234,4,5,2,2,3,3,3,Yes,Travel_Rarely,14,No
EMP1281,51,Male,Research & Development,Research Scientist,Life Sciences,2,12757,2,0,0,3,2,3,3,Yes,Non-Travel,15,No
EMP1282,28,Female,Research & Development,Manager,Life Sciences,2,9415,3,1,0,2,3,4,3,No,Travel_Rarely,6,No
EMP1283,57,Male,Research & Development,Laboratory Technician,Technical Degree,1,11941,1,4,2,4,4,3,3,No,Travel_Rarely,16,No
EMP1284,50,Female,Sales,Sales Executive,Life Sciences,1,10393,4,0,0,1,3,2,3,No,Travel_Rarely,23,No
EMP1285,48,Male,Research & Development,Healthcare Representative,Life Sciences,3,9054,2,12,6,4,4,3,3,No,Travel_Rarely,28,No
EMP1286,51,Male,Research & Development,Healthcare Representative,Life Sciences,1,10895,3,8,6,3,2,1,3,No,Non-Travel,10,No
EMP1287,24,Male,Sales,Manager,Medical,2,8778,1,20,16,1,2,2,3,No,Travel_Rarely,14,Yes
EMP1288,40,Male,Research & Development,Manager,Medical,3,9017,2,8,7,3,3,1,4,No,Travel_Frequently,12,Yes
EMP1289,24,Female,Sales,Sales Representative,Technical Degree,2,8692,4,19,10,2,1,3,3,Yes,Travel_Rarely,9,No
EMP1290,42,Male,Sales,Manager,Life Sciences,1,9923,4,5,2,2,2,1,4,No,Travel_Rarely,23,No
EMP1291,20,Female,Research & Development,Healthcare Representative,Life Sciences,3,9581,1,6,2,2,2,3,3,Yes,Non-Travel,19,No
EMP1292,55,Female,Sales,Manager,Technical Degree,1,10065,2,26,11,1,2,4,3,No,Travel_Rarely,12,Yes
EMP1293,37,Male,Research & Development,Laboratory Technician,Technical Degree,3,8581,2,7,5,4,1,4,3,No,Non-Travel,13,No
EMP1294,51,Male,Research & Development,Healthcare Representative,Life Sciences,4,10290,1,0,0,1,1,1,3,No,Travel_Rarely,23,No
EMP1295,47,Female,Research & Development,Laboratory Technician,Medical,2,11408,3,9,5,3,3,2,3,Yes,Travel_Rarely,13,Yes
EMP1296,34,Male,Sales,Sales Representative,Life Sciences,2,7257,1,16,6,2,3,3,3,Yes,Travel_Rarely,17,No
EMP1297,27,Female,Sales,Manager,Human Resources,2,6505,2,11,5,3,3,4,3,No,Travel_Rarely,2,No
EMP1298,52,Male,Sales,Sales Executive,Life Sciences,2,10231,3,6,3,2,3,1,3,No,Travel_Rarely,20,No
EMP1299,37,Male,Research & Development,Manager,Human Resources,4,9105,2,7,3,3,1,4,3,No,Travel_Rarely,23,No
EMP1300,35,Male,Research & Development,Laboratory Technician,Marketing,4,9306,3,32,14,3,2,3,3,No,Travel_Rarely,9,No
EMP1301,44,Male,Sales,Sales Executive,Medical,2,10276,5,0,0,3,1,3,3,No,Travel_Rarely,21,No
EMP1302,53,Female,Human Resources,Manager,Life Sciences,3,9297,1,7,2,1,4,4,4,Yes,Travel_Rarely,8,Yes
EMP1303,40,Male,Sales,Sales Executive,Medical,4,7701,3,2,1,3,3,4,3,Yes,Travel_Rarely,7,No
EMP1304,49,Female,Research & Development,Manager,Life Sciences,4,12055,1,7,5,2,2,4,3,Yes,Travel_Rarely,5,No
EMP1305,27,Male,Research & Development,Laboratory Technician,Life Sciences,2,7862,2,6,2,1,2,3,3,No,Travel_Rarely,29,No
EMP1306,28,Male,Research & Development,Research Director,Medical,2,7892,1,1,0,2,4,3,4,Yes,Travel_Rarely,19,No
EMP1307,55,Male,Research & Development,Manager,Other,2,11782,1,1,0,2,3,3,3,Yes,Travel_Rarely,3,No
EMP1308,23,Male,Research & Development,Healthcare Representative,Medical,4,8032,2,6,4,2,4,2,3,No,Travel_Rarely,13,No
EMP1309,58,Male,Research & Development,Research Director,Marketing,1,11089,2,0,0,3,2,3,3,No,Travel_Rarely,6,No
EMP1310,51,Male,Research & Development,Laboratory Technician,Life Sciences,3,10966,4,2,1,2,2,2,3,No,Travel_Rarely,26,No
EMP1311,53,Female,Sales,Sales Executive,Medical,2,11106,3,12,10,2,3,2,3,No,Travel_Rarely,11,No
EMP1312,54,Male,Research & Development,Research Scientist,Life Sciences,2,10553,5,2,1,1,3,3,3,Yes,Travel_Rarely,4,Yes
EMP1313,34,Male,Research & Development,Manager,Medical,2,10435,2,4,2,3,3,4,4,No,Non-Travel,3,No
EMP1314,57,Female,Research & Development,Manager,Human Resources,5,9351,1,19,7,3,3,4,3,Yes,Travel_Rarely,4,No
EMP1315,57,Female,Research & Development,Healthcare Representative,Medical,1,11667,2,1,0,2,3,3,4,No,Travel_Rarely,3,No
EMP1316,29,Male,Research & Development,Research Director,Life Sciences,3,8148,2,3,1,3,3,3,4,No,Travel_Frequently,13,No
EMP1317,38,Male,Research & Development,Research Scientist,Life Sciences,1,10637,2,6,4,3,2,2,3,No,Travel_Rarely,15,No
EMP1318,57,Female,Research & Development,Manager,Medical,1,11173,3,9,3,2,2,4,3,No,Travel_Rarely,12,No
